formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
CsLiU(PS4)2,mp-1204089,0.15300000000000002,3.59778316,0.0,icsd-412090,"{55: 1, 3: 1, 92: 1, 15: 2, 16: 8}","[3, 15, 16, 55, 92]",31152168551921,Cs1Li1U1P2S8
Li(NiP)2,mp-8310,0.0,7.18928938,0.0,icsd-36511,"{3: 1, 28: 2, 15: 2}","[3, 15, 28]",31152282,Li1Ni2P2
Li(CuP)2,mp-7298,0.0,6.63167807,0.0,icsd-2734,"{3: 1, 29: 2, 15: 2}","[3, 15, 29]",31152292,Li1Cu2P2
LiY(CuP)2,mp-1018791,0.0,6.84716412,0.0,icsd-628287,"{3: 1, 39: 1, 29: 2, 15: 2}","[3, 15, 29, 39]",31152292391,Li1Y1Cu2P2
LiCe(CuP)2,mp-1018784,0.0,7.76826375,0.0,icsd-620884,"{3: 1, 58: 1, 29: 2, 15: 2}","[3, 15, 29, 58]",31152292581,Li1Ce1Cu2P2
LiSm(CuP)2,mp-973019,0.0,6.57985647,0.0,icsd-628285,"{3: 1, 62: 1, 29: 2, 15: 2}","[3, 15, 29, 62]",31152292621,Li1Sm1Cu2P2
LiTb(CuP)2,mp-8220,0.0,6.73577193,0.0,icsd-35589,"{3: 1, 65: 1, 29: 2, 15: 2}","[3, 15, 29, 65]",31152292651,Li1Tb1Cu2P2
Li(Co3P2)2,mp-8864,0.0,7.58931273,0.0,icsd-69692,"{3: 1, 27: 6, 15: 4}","[3, 15, 27]",31154276,Li1Co6P4
LiP7,mp-27687,1.6526999999999998,3.75757214,0.0,icsd-23621,"{3: 1, 15: 7}","[3, 15]",31157,Li1P7
KLiS,mp-8430,3.0571,0.70296883,0.0,icsd-47229,"{19: 1, 3: 1, 16: 1}","[3, 16, 19]",31161191,K1Li1S1
RbLiS,mp-8751,2.745,0.96175389,0.0,icsd-67254,"{37: 1, 3: 1, 16: 1}","[3, 16, 37]",31161371,Rb1Li1S1
LiAuS,mp-29829,1.5804,2.24890037,0.0,icsd-165259,"{3: 1, 79: 1, 16: 1}","[3, 16, 79]",31161791,Li1Au1S1
