formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
K3Ta2Cu3S8,mp-1197797,2.313,3.92236992,0.0,icsd-657395,"{19: 3, 73: 2, 29: 3, 16: 8}","[16, 19, 29, 73]",168193293732,K3Ta2Cu3S8
K3Nd(AsS4)2,mp-559059,1.6896,1.00638468,0.0,icsd-240365,"{19: 3, 60: 1, 33: 2, 16: 8}","[16, 19, 33, 60]",168193332601,K3Nd1As2S8
K3Sm(AsS4)2,mp-560964,1.6795000000000002,1.13461522,0.0,icsd-240366,"{19: 3, 62: 1, 33: 2, 16: 8}","[16, 19, 33, 62]",168193332621,K3Sm1As2S8
K3Dy(AsS4)2,mp-866661,1.3716,1.1928202,0.0,icsd-420737,"{19: 3, 66: 1, 33: 2, 16: 8}","[16, 19, 33, 66]",168193332661,K3Dy1As2S8
K3Nb2Ag3S8,mp-581115,2.0457,0.83518674,0.0,icsd-412478,"{19: 3, 41: 2, 47: 3, 16: 8}","[16, 19, 41, 47]",168193412473,K3Nb2Ag3S8
K3Ta2Ag3S8,mp-573202,2.1971999999999996,0.81358631,0.0,icsd-412476,"{19: 3, 73: 2, 47: 3, 16: 8}","[16, 19, 47, 73]",168193473732,K3Ta2Ag3S8
K4Ba(VS4)2,mp-558121,1.5514000000000001,0.950118,0.0,icsd-240378,"{19: 4, 56: 1, 23: 2, 16: 8}","[16, 19, 23, 56]",168194232561,K4Ba1V2S8
KAlH6(OF3)2,mp-723378,6.9765999999999995,-2.83801944,0.0,icsd-69434,"{19: 1, 13: 1, 1: 6, 8: 2, 9: 6}","[1, 8, 9, 13, 19]",168296131191,K1Al1H6O2F6
K2Sn(HO)6,mp-510002,3.6828,-0.0573004,0.0,icsd-92465,"{19: 2, 50: 1, 1: 6, 8: 6}","[1, 8, 19, 50]",1686192501,K2Sn1H6O6
K2H6PbO6,mp-643801,2.1354,-0.2656308,0.0,icsd-92466,"{19: 2, 1: 6, 82: 1, 8: 6}","[1, 8, 19, 82]",1686192821,K2H6Pb1O6
K3Np(H3O4)2,mp-1194761,1.543,-0.00686998,0.0,icsd-427266,"{19: 3, 93: 1, 1: 6, 8: 8}","[1, 8, 19, 93]",1688193931,K3Np1H6O8
K3Pu(H3O4)2,mp-1237009,1.1730999999999998,0.69093914,0.0,icsd-161583,"{19: 3, 94: 1, 1: 6, 8: 8}","[1, 8, 19, 94]",1688193941,K3Pu1H6O8
K2Dy4Cu4S9,mp-1105938,0.8801999999999999,4.6376356,0.0,icsd-97562,"{19: 2, 66: 4, 29: 4, 16: 9}","[16, 19, 29, 66]",169192294664,K2Dy4Cu4S9
K2Ho4Cu4S9,mp-1172870,0.8687000000000005,3.93423175,0.0,icsd-97563,"{19: 2, 67: 4, 29: 4, 16: 9}","[16, 19, 29, 67]",169192294674,K2Ho4Cu4S9
KTi4Cl11,mp-1203502,0.005700000000000038,3.18555016,0.0,icsd-165276,"{19: 1, 22: 4, 17: 11}","[17, 19, 22]",1711191224,K1Ti4Cl11
KNb2Cl11,mp-1192824,2.1197,-1.22421733,0.0,icsd-420871,"{19: 1, 41: 2, 17: 11}","[17, 19, 41]",1711191412,K1Nb2Cl11
KHg5Cl11,mp-1211367,2.6479,1.40543191,0.0,pf-14973,"{19: 1, 80: 5, 17: 11}","[17, 19, 80]",1711191805,K1Hg5Cl11
KCl,mp-23193,5.027,-2.00265889,0.0,icsd-240521,"{19: 1, 17: 1}","[17, 19]",171191,K1Cl1
K6InTe4Cl,mp-568916,1.9503000000000001,1.08361718,0.0,icsd-79543,"{19: 6, 49: 1, 52: 4, 17: 1}","[17, 19, 49, 52]",171196491524,K6In1Te4Cl1
KZr6MnCl14,mp-1212009,1.2413000000000003,3.629024,0.0,pf-11121,"{19: 1, 40: 6, 25: 1, 17: 14}","[17, 19, 25, 40]",1714191251406,K1Zr6Mn1Cl14
K2Zr7Cl18,mp-27585,0.0,2.96008044,0.0,icsd-15278,"{19: 2, 40: 7, 17: 18}","[17, 19, 40]",1718192407,K2Zr7Cl18
KICl2,mp-628908,2.094,-0.44290842,0.0,icsd-2637,"{19: 1, 53: 1, 17: 2}","[17, 19, 53]",172191531,K1I1Cl2
KCaCl3,mp-1211643,5.5615,4.37347647,0.0,pf-23570,"{19: 1, 20: 1, 17: 3}","[17, 19, 20]",173191201,K1Ca1Cl3
KVCl3,mp-1205604,0.33420000000000005,3.3818892,0.0,pf-17858,"{19: 1, 23: 1, 17: 3}","[17, 19, 23]",173191231,K1V1Cl3
KMnCl3,mp-567530,0.0,2.25269396,0.0,icsd-173944,"{19: 1, 25: 1, 17: 3}","[17, 19, 25]",173191251,K1Mn1Cl3
KNiCl3,mp-27366,0.7022999999999999,1.44222778,0.0,icsd-10508,"{19: 1, 28: 1, 17: 3}","[17, 19, 28]",173191281,K1Ni1Cl3
KCuCl3,mp-27450,0.26819999999999994,0.52616397,0.0,icsd-252663,"{19: 1, 29: 1, 17: 3}","[17, 19, 29]",173191291,K1Cu1Cl3
KCdCl3,mp-23442,3.5095,-0.73799578,0.0,icsd-33281,"{19: 1, 48: 1, 17: 3}","[17, 19, 48]",173191481,K1Cd1Cl3
K2CuCl3,mp-569952,2.0520000000000005,1.50299184,0.0,icsd-150292,"{19: 2, 29: 1, 17: 3}","[17, 19, 29]",173192291,K2Cu1Cl3
KFeCl4,mp-28435,0.16410000000000002,-0.37608526,0.0,icsd-63469,"{19: 1, 26: 1, 17: 4}","[17, 19, 26]",174191261,K1Fe1Cl4
KGaCl4,mp-30219,4.3705,-1.88848878,0.0,icsd-281297,"{19: 1, 31: 1, 17: 4}","[17, 19, 31]",174191311,K1Ga1Cl4
KICl4,mp-647366,1.9531,-1.23137558,0.0,icsd-30203,"{19: 1, 53: 1, 17: 4}","[17, 19, 53]",174191531,K1I1Cl4
KAuCl4,mp-27181,1.4257,-1.02682194,0.0,icsd-2607,"{19: 1, 79: 1, 17: 4}","[17, 19, 79]",174191791,K1Au1Cl4
KTlCl4,mp-27385,2.3241,-1.24755175,0.0,icsd-14105,"{19: 1, 81: 1, 17: 4}","[17, 19, 81]",174191811,K1Tl1Cl4
K2CoCl4,mp-23515,0.7173,0.43934196,0.0,icsd-71303,"{19: 2, 27: 1, 17: 4}","[17, 19, 27]",174192271,K2Co1Cl4
K2ZnCl4,mp-653633,4.546799999999999,-1.56627507,0.0,icsd-66515,"{19: 2, 30: 1, 17: 4}","[17, 19, 30]",174192301,K2Zn1Cl4
K2PdCl4,mp-22956,1.4279000000000002,-0.4736166,0.0,icsd-27522,"{19: 2, 46: 1, 17: 4}","[17, 19, 46]",174192461,K2Pd1Cl4
K2PtCl4,mp-22934,1.8196,0.07500094,0.0,icsd-37015,"{19: 2, 78: 1, 17: 4}","[17, 19, 78]",174192781,K2Pt1Cl4
K2HgCl4,mp-725973,2.3613,-0.94552429,0.0,icsd-20569,"{19: 2, 80: 1, 17: 4}","[17, 19, 80]",174192801,K2Hg1Cl4
KSr2Cl5,mp-1211382,5.2608999999999995,-0.45247623,0.0,pf-16688,"{19: 1, 38: 2, 17: 5}","[17, 19, 38]",175191382,K1Sr2Cl5
KSn2Cl5,mp-23539,3.0071,1.13247858,0.0,icsd-152002,"{19: 1, 50: 2, 17: 5}","[17, 19, 50]",175191502,K1Sn2Cl5
KPb2Cl5,mp-607267,3.6136999999999997,1.19948949,0.0,icsd-184282,"{19: 1, 82: 2, 17: 5}","[17, 19, 82]",175191822,K1Pb2Cl5
K2YCl5,mp-1211533,4.783200000000001,4.15831072,0.0,pf-19685,"{19: 2, 39: 1, 17: 5}","[17, 19, 39]",175192391,K2Y1Cl5
K2SbCl5,mp-27241,3.2507,-0.05117369,0.0,icsd-6059,"{19: 2, 51: 1, 17: 5}","[17, 19, 51]",175192511,K2Sb1Cl5
K2LaCl5,mp-1201545,4.1634,4.06290474,0.0,icsd-261119,"{19: 2, 57: 1, 17: 5}","[17, 19, 57]",175192571,K2La1Cl5
K2CeCl5,mp-1212138,0.3104,2.67784452,0.0,pf-25198,"{19: 2, 58: 1, 17: 5}","[17, 19, 58]",175192581,K2Ce1Cl5
K2PrCl5,mp-569967,4.815300000000001,-0.74891611,0.0,icsd-48190,"{19: 2, 59: 1, 17: 5}","[17, 19, 59]",175192591,K2Pr1Cl5
K2NdCl5,mp-1211903,4.7465,3.95738679,0.0,pf-35687,"{19: 2, 60: 1, 17: 5}","[17, 19, 60]",175192601,K2Nd1Cl5
K2SmCl5,mp-1211774,4.779999999999999,-0.80289138,0.0,pf-4239,"{19: 2, 62: 1, 17: 5}","[17, 19, 62]",175192621,K2Sm1Cl5
K2EuCl5,mp-1212510,0.0,-0.83857851,0.0,pf-14734,"{19: 2, 63: 1, 17: 5}","[17, 19, 63]",175192631,K2Eu1Cl5
K2GdCl5,mp-1212034,2.5725000000000002,1.76112116,0.0,pf-34348,"{19: 2, 64: 1, 17: 5}","[17, 19, 64]",175192641,K2Gd1Cl5
K2TbCl5,mp-1211737,4.9948,4.33837568,0.0,pf-2884,"{19: 2, 65: 1, 17: 5}","[17, 19, 65]",175192651,K2Tb1Cl5
K2DyCl5,mp-1212062,4.9233,4.2431658,0.0,pf-13402,"{19: 2, 66: 1, 17: 5}","[17, 19, 66]",175192661,K2Dy1Cl5
K2HoCl5,mp-1212046,4.9925999999999995,4.33565629,0.0,pf-30957,"{19: 2, 67: 1, 17: 5}","[17, 19, 67]",175192671,K2Ho1Cl5
K2UCl5,mp-28496,0.1198999999999999,3.84999299,0.0,icsd-41551,"{19: 2, 92: 1, 17: 5}","[17, 19, 92]",175192921,K2U1Cl5
K2PuCl5,mp-29334,0.07550000000000034,2.27994995,0.0,icsd-202525,"{19: 2, 94: 1, 17: 5}","[17, 19, 94]",175192941,K2Pu1Cl5
Cs2KScCl6,mp-571124,3.7113,-0.77988717,0.0,icsd-59196,"{55: 2, 19: 1, 21: 1, 17: 6}","[17, 19, 21, 55]",176191211552,Cs2K1Sc1Cl6
Cs2KCrCl6,mp-1205683,1.5534999999999999,0.227835,0.0,pf-6256,"{55: 2, 19: 1, 24: 1, 17: 6}","[17, 19, 24, 55]",176191241552,Cs2K1Cr1Cl6
Cs2KYCl6,mp-1112690,5.1935,-1.40004505,0.0,pf-766,"{55: 2, 19: 1, 39: 1, 17: 6}","[17, 19, 39, 55]",176191391552,Cs2K1Y1Cl6
Cs2KInCl6,mp-1112759,3.5784,-0.8616695,0.0,pf-32190,"{55: 2, 19: 1, 49: 1, 17: 6}","[17, 19, 49, 55]",176191491552,Cs2K1In1Cl6
KSbCl6,mp-1211377,2.0845000000000002,1.37117232,0.0,pf-12749,"{19: 1, 51: 1, 17: 6}","[17, 19, 51]",176191511,K1Sb1Cl6
Cs2KSmCl6,mp-1079871,5.0573,-1.40693643,0.0,icsd-166519,"{55: 2, 19: 1, 62: 1, 17: 6}","[17, 19, 55, 62]",176191552621,Cs2K1Sm1Cl6
Cs2KGdCl6,mp-1113049,3.2188,-1.47475094,0.0,pf-41400,"{55: 2, 19: 1, 64: 1, 17: 6}","[17, 19, 55, 64]",176191552641,Cs2K1Gd1Cl6
Cs2KTbCl6,mp-580631,5.0878,-1.32523276,0.0,icsd-84844,"{55: 2, 19: 1, 65: 1, 17: 6}","[17, 19, 55, 65]",176191552651,Cs2K1Tb1Cl6
Cs2KDyCl6,mp-1112785,5.1988,-1.4005285,0.0,pf-20463,"{55: 2, 19: 1, 66: 1, 17: 6}","[17, 19, 55, 66]",176191552661,Cs2K1Dy1Cl6
Cs2KHoCl6,mp-1207104,5.2294,-1.37150583,0.0,pf-9957,"{55: 2, 19: 1, 67: 1, 17: 6}","[17, 19, 55, 67]",176191552671,Cs2K1Ho1Cl6
Cs2KErCl6,mp-1113058,5.2229,-1.3739426,0.0,pf-41306,"{55: 2, 19: 1, 68: 1, 17: 6}","[17, 19, 55, 68]",176191552681,Cs2K1Er1Cl6
Cs2KTmCl6,mp-1112689,5.2319,-1.35122935,0.0,pf-21828,"{55: 2, 19: 1, 69: 1, 17: 6}","[17, 19, 55, 69]",176191552691,Cs2K1Tm1Cl6
KTaCl6,mp-1211251,2.8634,-1.19591475,0.0,pf-22007,"{19: 1, 73: 1, 17: 6}","[17, 19, 73]",176191731,K1Ta1Cl6
KWCl6,mp-1211264,0.0,1.12194686,0.0,pf-14253,"{19: 1, 74: 1, 17: 6}","[17, 19, 74]",176191741,K1W1Cl6
K2TiCl6,mp-27839,2.0826000000000002,-0.49022007,0.0,icsd-26934,"{19: 2, 22: 1, 17: 6}","[17, 19, 22]",176192221,K2Ti1Cl6
K2VCl6,mp-1206608,0.0,0.63016145,0.0,pf-6163,"{19: 2, 23: 1, 17: 6}","[17, 19, 23]",176192231,K2V1Cl6
K2MnCl6,mp-27304,1.0996000000000001,-0.3952274,0.0,icsd-9679,"{19: 2, 25: 1, 17: 6}","[17, 19, 25]",176192251,K2Mn1Cl6
K2NbCl6,mp-568405,0.0,1.48694216,0.0,icsd-245749,"{19: 2, 41: 1, 17: 6}","[17, 19, 41]",176192411,K2Nb1Cl6
K2MoCl6,mp-27826,0.0,1.01710639,0.0,icsd-26643,"{19: 2, 42: 1, 17: 6}","[17, 19, 42]",176192421,K2Mo1Cl6
K2TcCl6,mp-27632,1.1425999999999998,0.21847134,0.0,icsd-22096,"{19: 2, 43: 1, 17: 6}","[17, 19, 43]",176192431,K2Tc1Cl6
K2RuCl6,mp-23471,0.0,0.68628848,0.0,icsd-76275,"{19: 2, 44: 1, 17: 6}","[17, 19, 44]",176192441,K2Ru1Cl6
K2PdCl6,mp-23067,1.2027,-0.55714191,0.0,icsd-65039,"{19: 2, 46: 1, 17: 6}","[17, 19, 46]",176192461,K2Pd1Cl6
K2SnCl6,mp-571453,2.844,-0.65972483,0.0,icsd-1670,"{19: 2, 50: 1, 17: 6}","[17, 19, 50]",176192501,K2Sn1Cl6
K2TeCl6,mp-569149,2.5557,0.29593751,0.0,icsd-26127,"{19: 2, 52: 1, 17: 6}","[17, 19, 52]",176192521,K2Te1Cl6
CsK2BiCl6,mp-571371,3.9160000000000004,-0.4654528,0.0,icsd-201983,"{55: 1, 19: 2, 83: 1, 17: 6}","[17, 19, 55, 83]",176192551831,Cs1K2Bi1Cl6
K2WCl6,mp-568914,0.0,1.61302037,0.0,icsd-409840,"{19: 2, 74: 1, 17: 6}","[17, 19, 74]",176192741,K2W1Cl6
K2ReCl6,mp-22947,1.0776,0.82268248,0.0,icsd-68763,"{19: 2, 75: 1, 17: 6}","[17, 19, 75]",176192751,K2Re1Cl6
K2OsCl6,mp-23533,0.0,1.13695338,0.0,icsd-26769,"{19: 2, 76: 1, 17: 6}","[17, 19, 76]",176192761,K2Os1Cl6
K2PtCl6,mp-23513,1.8566,-0.28395751,0.0,icsd-280460,"{19: 2, 78: 1, 17: 6}","[17, 19, 78]",176192781,K2Pt1Cl6
K2PbCl6,mp-1211440,1.6065,-1.01233193,0.0,pf-40788,"{19: 2, 82: 1, 17: 6}","[17, 19, 82]",176192821,K2Pb1Cl6
K2PuCl6,mp-505397,0.3467000000000001,0.94642722,0.0,icsd-202526,"{19: 2, 94: 1, 17: 6}","[17, 19, 94]",176192941,K2Pu1Cl6
K3ScCl6,mp-1196072,3.9539,2.87865261,0.0,icsd-169889,"{19: 3, 21: 1, 17: 6}","[17, 19, 21]",176193211,K3Sc1Cl6
K3TiCl6,mp-1205449,0.061699999999999644,2.10685887,0.0,icsd-411051,"{19: 3, 22: 1, 17: 6}","[17, 19, 22]",176193221,K3Ti1Cl6
K3MoCl6,mp-27643,1.6431,1.18276516,0.0,icsd-22134,"{19: 3, 42: 1, 17: 6}","[17, 19, 42]",176193421,K3Mo1Cl6
K3RhCl6,mp-28837,1.7025,0.24754042,0.0,icsd-73586,"{19: 3, 45: 1, 17: 6}","[17, 19, 45]",176193451,K3Rh1Cl6
K3InCl6,mp-569132,3.4596,-0.7191193,0.0,icsd-172564,"{19: 3, 49: 1, 17: 6}","[17, 19, 49]",176193491,K3In1Cl6
K3HoCl6,mp-1211924,5.0202,3.72637361,0.0,pf-27804,"{19: 3, 67: 1, 17: 6}","[17, 19, 67]",176193671,K3Ho1Cl6
K3ErCl6,mp-30197,5.196899999999999,-1.40235061,0.0,icsd-94453,"{19: 3, 68: 1, 17: 6}","[17, 19, 68]",176193681,K3Er1Cl6
K3TmCl6,mp-1211949,5.0684,3.84438095,0.0,pf-22223,"{19: 3, 69: 1, 17: 6}","[17, 19, 69]",176193691,K3Tm1Cl6
K3IrCl6,mp-541141,1.9930000000000003,0.88266018,0.0,icsd-63454,"{19: 3, 77: 1, 17: 6}","[17, 19, 77]",176193771,K3Ir1Cl6
K4CdCl6,mp-23392,3.9829999999999997,-1.27783973,0.0,icsd-25604,"{19: 4, 48: 1, 17: 6}","[17, 19, 48]",176194481,K4Cd1Cl6
KY2Cl7,mp-1211540,4.5404,-0.83490613,0.0,pf-7748,"{19: 1, 39: 2, 17: 7}","[17, 19, 39]",177191392,K1Y2Cl7
KSm2Cl7,mp-1211516,4.5743,-1.03703501,0.0,pf-39150,"{19: 1, 62: 2, 17: 7}","[17, 19, 62]",177191622,K1Sm2Cl7
KEu2Cl7,mp-1211760,0.0,-1.02064531,0.0,pf-37849,"{19: 1, 63: 2, 17: 7}","[17, 19, 63]",177191632,K1Eu2Cl7
KGd2Cl7,mp-1211663,2.5883000000000003,1.66468554,0.0,pf-6468,"{19: 1, 64: 2, 17: 7}","[17, 19, 64]",177191642,K1Gd2Cl7
KTb2Cl7,mp-1211526,4.6587000000000005,-0.85395056,0.0,pf-16922,"{19: 1, 65: 2, 17: 7}","[17, 19, 65]",177191652,K1Tb2Cl7
KDy2Cl7,mp-540942,4.5535,-0.72236125,0.0,icsd-37007,"{19: 1, 66: 2, 17: 7}","[17, 19, 66]",177191662,K1Dy2Cl7
KHo2Cl7,mp-1211594,4.7006,-0.68876493,0.0,pf-37918,"{19: 1, 67: 2, 17: 7}","[17, 19, 67]",177191672,K1Ho2Cl7
KEr2Cl7,mp-1211690,4.7226,-0.77822288,0.0,pf-15576,"{19: 1, 68: 2, 17: 7}","[17, 19, 68]",177191682,K1Er2Cl7
KTm2Cl7,mp-1211484,4.7734,-0.62811862,0.0,pf-26146,"{19: 1, 69: 2, 17: 7}","[17, 19, 69]",177191692,K1Tm2Cl7
K2(NbCl3)3,mp-28501,1.0867999999999998,1.74187649,0.0,icsd-41118,"{19: 2, 41: 3, 17: 9}","[17, 19, 41]",179192413,K2Nb3Cl9
K2Ta3Cl9,mp-31360,1.4543000000000004,2.20238669,0.0,icsd-59851,"{19: 2, 73: 3, 17: 9}","[17, 19, 73]",179192733,K2Ta3Cl9
K3Mo2Cl9,mp-620069,0.9318,1.69316733,0.0,icsd-202297,"{19: 3, 42: 2, 17: 9}","[17, 19, 42]",179193422,K3Mo2Cl9
K2B4H8O11,mp-721901,5.2011,-1.32333517,0.0,icsd-34648,"{19: 2, 5: 4, 1: 8, 8: 11}","[1, 5, 8, 19]",1854811192,K2B4H8O11
KB5(H2O3)4,mp-706621,5.635,-2.04999211,0.0,icsd-6292,"{19: 1, 5: 5, 1: 8, 8: 12}","[1, 5, 8, 19]",1855812191,K1B5H8O12
K2MgH8(CO5)2,mp-757963,4.5358,-0.39302479,0.0,icsd-200006,"{19: 2, 12: 1, 1: 8, 6: 2, 8: 10}","[1, 6, 8, 12, 19]",1862810121192,K2Mg1H8C2O10
K2NiH8(CO5)2,mp-24573,4.3339,-0.13541191,0.0,icsd-75233,"{19: 2, 28: 1, 1: 8, 6: 2, 8: 10}","[1, 6, 8, 19, 28]",1862810192281,K2Ni1H8C2O10
KH8N3,mp-974267,2.5404,-0.2250001,0.0,icsd-414496,"{19: 1, 1: 8, 7: 3}","[1, 7, 19]",1873191,K1H8N3
K2Mg(H2N)4,mp-759183,2.0665999999999998,-0.11962002,0.0,icsd-201438,"{19: 2, 12: 1, 1: 8, 7: 4}","[1, 7, 12, 19]",1874121192,K2Mg1H8N4
KY(H2N)4,mp-758742,2.6774,-0.44000853,0.0,icsd-202010,"{19: 1, 39: 1, 1: 8, 7: 4}","[1, 7, 19, 39]",1874191391,K1Y1H8N4
K2Zn(H2N)4,mp-722979,1.98,-0.33743263,0.0,icsd-50167,"{19: 2, 30: 1, 1: 8, 7: 4}","[1, 7, 19, 30]",1874192301,K2Zn1H8N4
K2MgH8(SO6)2,mp-24742,5.18,-0.52266124,0.0,icsd-92699,"{19: 2, 12: 1, 1: 8, 16: 2, 8: 12}","[1, 8, 12, 16, 19]",18812121162192,K2Mg1H8S2O12
K2FeH8(SO6)2,mp-542146,4.4501,0.11102183,0.0,icsd-92704,"{19: 2, 26: 1, 1: 8, 16: 2, 8: 12}","[1, 8, 16, 19, 26]",18812162192261,K2Fe1H8S2O12
K6Zr3H8(OF)12,mp-707782,3.3651,-0.67567957,0.0,icsd-80814,"{19: 6, 40: 3, 1: 8, 8: 12, 9: 12}","[1, 8, 9, 19, 40]",18812912196403,K6Zr3H8O12F12
K2MgP4(HO2)8,mp-1204159,5.368099999999999,4.68781126,0.0,icsd-412869,"{19: 2, 12: 1, 15: 4, 1: 8, 8: 16}","[1, 8, 12, 15, 19]",18816121154192,K2Mg1P4H8O16
K2CoP4(HO2)8,mp-1195899,3.4852,0.25969012,0.0,icsd-261585,"{19: 2, 27: 1, 15: 4, 1: 8, 8: 16}","[1, 8, 15, 19, 27]",18816154192271,K2Co1P4H8O16
K2NiP4(HO2)8,mp-761179,4.5444,-0.12450257,0.0,icsd-281592,"{19: 2, 28: 1, 15: 4, 1: 8, 8: 16}","[1, 8, 15, 19, 28]",18816154192281,K2Ni1P4H8O16
K4Mn3P6(HO3)8,mp-1201463,3.7533000000000003,5.00446806,0.0,icsd-418750,"{19: 4, 25: 3, 15: 6, 1: 8, 8: 24}","[1, 8, 15, 19, 25]",18824156194253,K4Mn3P6H8O24
K,mp-1184804,0.0,-0.11730635,0.0,icsd-161379,{19: 1},[19],191,K1
K10In5Sb9,mp-582813,0.5520999999999998,3.09380648,0.0,icsd-56323,"{19: 10, 49: 5, 51: 9}","[19, 49, 51]",1910495519,K10In5Sb9
K10Tl7,mp-1212012,0.0,1.76809708,0.0,pf-7015,"{19: 10, 81: 7}","[19, 81]",1910817,K10Tl7
KNaReH9,mp-707463,5.4451,-2.19425112,0.0,icsd-79924,"{19: 1, 11: 1, 75: 1, 1: 9}","[1, 11, 19, 75]",19111191751,K1Na1Re1H9
K11Cd2Sb5,mp-1194660,0.5584,1.22397479,0.0,icsd-425646,"{19: 11, 48: 2, 51: 5}","[19, 48, 51]",1911482515,K11Cd2Sb5
K11(In2Bi3)3,mp-680539,0.03130000000000033,2.66273232,0.0,icsd-413314,"{19: 11, 49: 6, 83: 9}","[19, 49, 83]",1911496839,K11In6Bi9
KCa2Cd2Sb3,mp-1200343,0.06709999999999994,3.8313559,0.0,icsd-420619,"{19: 1, 20: 2, 48: 2, 51: 3}","[19, 20, 48, 51]",191202482513,K1Ca2Cd2Sb3
KTi5Se8,mp-976257,0.0,4.62103546,0.0,icsd-602313,"{19: 1, 22: 5, 34: 8}","[19, 22, 34]",191225348,K1Ti5Se8
K12In2Se9,mp-570411,1.646,0.36860343,0.0,icsd-419589,"{19: 12, 49: 2, 34: 9}","[19, 34, 49]",1912349492,K12In2Se9
KV5Se8,mp-973666,0.0,4.12482446,0.0,icsd-602325,"{19: 1, 23: 5, 34: 8}","[19, 23, 34]",191235348,K1V5Se8
KCr5Se8,mp-1104473,0.0037000000000002586,3.71932095,0.0,icsd-602350,"{19: 1, 24: 5, 34: 8}","[19, 24, 34]",191245348,K1Cr5Se8
KCr5Te8,mp-1103869,0.0,5.27389918,0.0,icsd-602368,"{19: 1, 24: 5, 52: 8}","[19, 24, 52]",191245528,K1Cr5Te8
K12Sn4Au21,mp-1201536,0.0,2.84591133,0.0,icsd-249980,"{19: 12, 50: 4, 79: 21}","[19, 50, 79]",19125047921,K12Sn4Au21
KMnBr3,mp-29636,1.7869,0.80319679,0.0,icsd-42441,"{19: 1, 25: 1, 35: 3}","[19, 25, 35]",191251353,K1Mn1Br3
KFeBr4,mp-1211520,0.9533,-1.17242737,0.0,pf-31454,"{19: 1, 26: 1, 35: 4}","[19, 26, 35]",191261354,K1Fe1Br4
K(FeAs)2,mp-35276,0.0,3.64305439,0.0,icsd-189036,"{19: 1, 26: 2, 33: 2}","[19, 26, 33]",191262332,K1Fe2As2
K(FeSb3)4,mp-1212045,0.0,7.18957375,0.0,pf-11189,"{19: 1, 26: 4, 51: 12}","[19, 26, 51]",1912645112,K1Fe4Sb12
K(CoAs)2,mp-569408,0.0,3.53579206,0.0,icsd-610072,"{19: 1, 27: 2, 33: 2}","[19, 27, 33]",191272332,K1Co2As2
KIn9Co2,mp-571263,0.0,6.55473385,0.0,icsd-260251,"{19: 1, 49: 9, 27: 2}","[19, 27, 49]",191272499,K1In9Co2
KCuSe,mp-7435,0.1761999999999997,2.87036169,0.0,icsd-12157,"{19: 1, 29: 1, 34: 1}","[19, 29, 34]",191291341,K1Cu1Se1
KZrCuSe3,mp-9318,0.21439999999999992,3.16383249,0.0,icsd-80625,"{19: 1, 40: 1, 29: 1, 34: 3}","[19, 29, 34, 40]",191291343401,K1Zr1Cu1Se3
KUCuSe3,mp-582421,0.0,4.22000988,0.0,icsd-156246,"{19: 1, 92: 1, 29: 1, 34: 3}","[19, 29, 34, 92]",191291343921,K1U1Cu1Se3
KGd2CuSe4,mp-861926,0.7999,2.65525359,0.0,icsd-174369,"{19: 1, 64: 2, 29: 1, 34: 4}","[19, 29, 34, 64]",191291344642,K1Gd2Cu1Se4
KHo2CuSe4,mp-16559,0.5635999999999997,2.77063184,0.0,icsd-95028,"{19: 1, 67: 2, 29: 1, 34: 4}","[19, 29, 34, 67]",191291344672,K1Ho2Cu1Se4
KEr2CuSe4,mp-16560,0.5638999999999998,2.8402973,0.0,icsd-95029,"{19: 1, 68: 2, 29: 1, 34: 4}","[19, 29, 34, 68]",191291344682,K1Er2Cu1Se4
KCuPdSe5,mp-11114,0.9195000000000002,2.34675109,0.0,icsd-281423,"{19: 1, 29: 1, 46: 1, 34: 5}","[19, 29, 34, 46]",191291345461,K1Cu1Pd1Se5
KCe2CuSe6,mp-669330,0.08399999999999963,4.04481892,0.0,icsd-391078,"{19: 1, 58: 2, 29: 1, 34: 6}","[19, 29, 34, 58]",191291346582,K1Ce2Cu1Se6
KCuTe,mp-7436,0.6037000000000003,3.58372901,0.0,icsd-12158,"{19: 1, 29: 1, 52: 1}","[19, 29, 52]",191291521,K1Cu1Te1
KLaCuTe4,mp-1211368,0.2323000000000004,5.52130857,0.0,pf-17934,"{19: 1, 57: 1, 29: 1, 52: 4}","[19, 29, 52, 57]",191291524571,K1La1Cu1Te4
K(CuSe)2,mp-567657,0.0,3.33182321,0.0,icsd-98403,"{19: 1, 29: 2, 34: 2}","[19, 29, 34]",191292342,K1Cu2Se2
KNb(CuSe2)2,mp-6599,1.4228,1.93821768,0.0,icsd-71302,"{19: 1, 41: 1, 29: 2, 34: 4}","[19, 29, 34, 41]",191292344411,K1Nb1Cu2Se4
KTm2Cu3Se5,mp-865972,1.0489999999999995,3.75299745,0.0,icsd-174373,"{19: 1, 69: 2, 29: 3, 34: 5}","[19, 29, 34, 69]",191293345692,K1Tm2Cu3Se5
K(Cu2As)2,mp-8608,0.0,5.19217508,0.0,icsd-59207,"{19: 1, 29: 4, 33: 2}","[19, 29, 33]",191294332,K1Cu4As2
KZn13,mp-784,0.0,2.35314666,0.0,icsd-641378,"{19: 1, 30: 13}","[19, 30]",1913013,K1Zn13
KZnAs,mp-7421,0.2742,1.55707252,0.0,icsd-10459,"{19: 1, 30: 1, 33: 1}","[19, 30, 33]",191301331,K1Zn1As1
