2theta,Intensity
45.32,12
45.34,6.66667
45.36,8
45.38,10
45.4,7.33333
45.42,8
45.44,13.3333
45.46,13.3333
45.48,13.3333
45.5,14.6667
45.52,13.3333
45.54,14.6667
45.56,16
45.58,14.6667
45.6,13.3333
45.62,15.3333
45.64,16.6667
45.66,15.3333
45.68,14
45.7,8.66667
45.72,10.6667
45.74,15.3333
45.76,12.6667
45.78,11.3333
45.8,14
45.82,17.3333
45.84,17.3333
45.86,14.6667
45.88,12.6667
45.9,11.3333
45.92,12
45.94,8
45.96,10.6667
45.98,11.3333
46,8
46.02,10.6667
46.04,8
46.06,4.66667
46.08,5.33333
46.1,6.66667
46.12,6
46.14,5.33333
46.16,5.33333
46.18,6.66667
46.2,6.66667
46.22,6
46.24,8
46.26,8.66667
46.28,8
46.3,8.66667
46.32,8.66667
46.34,8
46.36,8.66667
46.38,7.33333
46.4,8
46.42,12
46.44,16
46.46,19.3333
46.48,20
46.5,20
46.52,22
46.54,26.6667
46.56,25.3333
46.58,28
46.6,17.3333
46.62,18
46.64,18
46.66,14
46.68,15.3333
46.7,12.6667
46.72,8.66667
46.74,7.33333
46.76,6.66667
46.78,8.66667
46.8,6
46.82,4.66667
46.84,5.33333
46.86,4.66667
46.88,4.66667
46.9,6
46.92,6
46.94,4
46.96,2
46.98,3.33333
47,5.33333
47.02,4.66667
47.04,6.66667
47.06,8.66667
47.08,4.66667
47.1,5.33333
47.12,6
47.14,4
47.16,6.66667
47.18,6.66667
47.2,6
47.22,5.33333
47.24,4.66667
47.26,5.33333
47.28,6
47.3,12
47.32,10.6667
47.34,8.66667
47.36,8.66667
47.38,6.66667
47.4,8
47.42,9.33333
47.44,11.3333
47.46,8.66667
47.48,9.33333
47.5,10.6667
47.52,9.33333
47.54,7.33333
47.56,6
47.58,4
47.6,4.66667
47.62,5.33333
47.64,4
47.66,4.66667
47.68,4.66667
47.7,6
47.72,6.66667
47.74,5.33333
47.76,8.66667
47.78,8.66667
47.8,4.66667
47.82,3.33333
47.84,3.33333
47.86,2
47.88,4
47.9,4
47.92,6.66667
47.94,4.66667
47.96,4.66667
47.98,6.66667
48,2.66667
48.02,4.66667
48.04,4
48.06,3.33333
48.08,4.66667
48.1,6.66667
48.12,4.66667
48.14,2
48.16,4
48.18,6
48.2,3.33333
48.22,8.66667
48.24,9.33333
48.26,3.33333
48.28,6.66667
48.3,3.33333
48.32,3.33333
48.34,8
48.36,8
48.38,11.3333
48.4,11.3333
48.42,14
48.44,10.6667
48.46,19.3333
48.48,23.3333
48.5,27.3333
48.52,26
48.54,31.3333
48.56,27.3333
48.58,19.3333
48.6,25.3333
48.62,22
48.64,17.3333
48.66,20
48.68,21.3333
48.7,16
48.72,10.6667
48.74,12
48.76,10.6667
48.78,11.3333
48.8,8.66667
48.82,8
48.84,5.33333
48.86,10
48.88,10.6667
48.9,12
48.92,7.33333
48.94,16
48.96,10
48.98,10
49,11.3333
49.02,15.3333
49.04,16
49.06,19.3333
49.08,20
49.1,28.6667
49.12,26
49.14,38.6667
49.16,44.6667
49.18,57.3333
49.2,54
49.22,56
49.24,61.3333
49.26,85.3333
49.28,77.3333
49.3,104.667
49.32,106
49.34,114.667
49.36,106.667
49.38,112
49.4,93.3333
49.42,79.3333
49.44,94.6667
49.46,80.6667
49.48,64.6667
49.5,61.3333
49.52,44.6667
49.54,36
49.56,26
49.58,24
49.6,19.3333
49.62,15.3333
49.64,12
49.66,14.6667
49.68,9.33333
49.7,8.66667
49.72,8
49.74,8.66667
49.76,8.66667
49.78,10.6667
49.8,11.3333
49.82,6
49.84,9.33333
49.86,7.33333
49.88,15.3333
49.9,11.3333
49.92,10.6667
49.94,14
49.96,10.6667
49.98,13.3333
50,16.6667
50.02,19.3333
50.04,14
50.06,16
50.08,15.3333
50.1,12.6667
50.12,14
50.14,22
50.16,17.3333
50.18,14.6667
50.2,23.3333
50.22,25.3333
50.24,30.6667
50.26,26.6667
50.28,25.3333
50.3,27.3333
50.32,26
50.34,21.3333
50.36,28.6667
50.38,21.3333
50.4,18
50.42,19.3333
50.44,22
50.46,25.3333
50.48,29.3333
50.5,30
50.52,41.3333
50.54,57.3333
50.56,66.6667
50.58,84
50.6,103.333
50.62,107.333
50.64,106
50.66,110
50.68,99.3333
50.7,98.6667
50.72,90.6667
50.74,76.6667
50.76,74.6667
50.78,69.3333
50.8,67.3333
50.82,48
50.84,38.6667
50.86,36
50.88,26.6667
50.9,22
50.92,34.6667
50.94,25.3333
50.96,20
50.98,19.3333
51,18.6667
51.02,16
51.04,14.6667
51.06,14
51.08,12.6667
51.1,15.3333
51.12,10.6667
51.14,10.6667
51.16,8.66667
51.18,9.33333
51.2,8
51.22,6
51.24,6
51.26,6.66667
51.28,6.66667
51.3,4
51.32,4
51.34,5.33333
51.36,7.33333
51.38,6
51.4,6
51.42,8.66667
51.44,4.66667
51.46,4.66667
51.48,6.66667
51.5,5.33333
51.52,6.66667
51.54,8.66667
51.56,8.66667
51.58,6
51.6,6
51.62,5.33333
51.64,5.33333
51.66,6
51.68,8.66667
51.7,9.33333
51.72,10
51.74,8
51.76,7.33333
51.78,8.66667
51.8,5.33333
51.82,6.66667
51.84,7.33333
51.86,4.66667
51.88,7.33333
51.9,8
51.92,7.33333
51.94,6
51.96,6
51.98,8.66667
52,10.6667
52.02,14.6667
52.04,22.6667
52.06,26.6667
52.08,23.3333
52.1,20
52.12,20.6667
52.14,18
52.16,17.3333
52.18,18
52.2,13.3333
52.22,13.3333
52.24,16.6667
52.26,16
52.28,16
52.3,14.6667
52.32,11.3333
52.34,8.66667
52.36,8
52.38,7.33333
52.4,8.66667
52.42,7.33333
52.44,6.66667
52.46,8
52.48,8.66667
52.5,8.66667
52.52,8
52.54,6.66667
52.56,4.66667
52.58,6
52.6,6.66667
52.62,6
52.64,8
52.66,8.66667
52.68,5.33333
52.7,7.33333
52.72,10
52.74,8.66667
52.76,10
52.78,10
52.8,6.66667
52.82,8.66667
52.84,9.33333
52.86,8
52.88,8.66667
52.9,10
52.92,8
52.94,7.33333
52.96,9.33333
52.98,9.33333
53,8
53.02,12
53.04,14.6667
53.06,13.3333
53.08,16
53.1,20.6667
53.12,21.3333
53.14,22
53.16,22
53.18,16.6667
53.2,18.6667
53.22,19.3333
53.24,16.6667
53.26,22
53.28,22
53.3,19.3333
53.32,20
53.34,21.3333
53.36,22
53.38,20
53.4,17.3333
53.42,20
53.44,23.3333
53.46,22
53.48,25.3333
53.5,25.3333
53.52,34.6667
53.54,34.6667
53.56,26
53.58,28.6667
53.6,32
53.62,33.3333
53.64,42
53.66,50
53.68,64.6667
53.7,83.3333
53.72,104.667
53.74,126
53.76,159.333
53.78,184
53.8,198.667
53.82,190.667
53.84,186
53.86,175.333
53.88,158
53.9,136.667
53.92,134.667
53.94,130.667
53.96,128.667
53.98,117.333
54,103.333
54.02,82.6667
54.04,64
54.06,52
54.08,50.6667
54.1,46.6667
54.12,32
54.14,31.3333
54.16,28
54.18,25.3333
54.2,24
54.22,22.6667
54.24,15.3333
54.26,10.6667
54.28,10.6667
54.3,8
54.32,10
54.34,12.6667
54.36,8.66667
54.38,8.66667
54.4,12
54.42,11.3333
54.44,9.33333
54.46,8.66667
54.48,10.6667
54.5,7.33333
54.52,5.33333
54.54,6.66667
54.56,6
54.58,7.33333
54.6,9.33333
54.62,12
54.64,10
54.66,15.3333
54.68,15.3333
54.7,20
54.72,20.6667
54.74,19.3333
54.76,18
54.78,16.6667
54.8,20
54.82,18.6667
54.84,14.6667
54.86,20
54.88,18
54.9,16.6667
54.92,11.3333
54.94,14
54.96,12.6667
54.98,10.6667
55,10
55.02,10.6667
55.04,8.66667
55.06,14
55.08,14
55.1,6.66667
55.12,6.66667
55.14,7.33333
55.16,9.33333
55.18,11.3333
55.2,8.66667
55.22,10
55.24,13.3333
55.26,17.3333
55.28,18.6667
55.3,12.6667
55.32,16
55.34,16
55.36,17.3333
55.38,21.3333
55.4,22.6667
55.42,36
55.44,46
55.46,42.6667
55.48,62
55.5,76
55.52,86.6667
55.54,107.333
55.56,123.333
55.58,130.667
55.6,116.667
55.62,99.3333
55.64,102
55.66,101.333
55.68,90.6667
55.7,87.3333
55.72,75.3333
55.74,75.3333
55.76,69.3333
55.78,55.3333
55.8,39.3333
55.82,37.3333
55.84,25.3333
55.86,23.3333
55.88,25.3333
55.9,24.6667
55.92,19.3333
55.94,18
55.96,14.6667
55.98,14.6667
56,13.3333
56.02,14.6667
56.04,12.6667
56.06,11.3333
56.08,6.66667
56.1,9.33333
56.12,8.66667
56.14,10.6667
56.16,8
56.18,10.6667
56.2,9.33333
56.22,10
56.24,12.6667
56.26,10
56.28,9.33333
56.3,12.6667
56.32,10.6667
56.34,9.33333
56.36,11.3333
56.38,12.6667
56.4,18
56.42,11.3333
56.44,8.66667
56.46,11.3333
56.48,15.3333
56.5,22
56.52,20.6667
56.54,21.3333
56.56,28
56.58,25.3333
56.6,23.3333
56.62,17.3333
56.64,20
56.66,21.3333
56.68,16
56.7,22.6667
56.72,19.3333
56.74,10.6667
56.76,14
56.78,12.6667
56.8,10.6667
56.82,14.6667
56.84,5.33333
56.86,13.3333
56.88,9.33333
56.9,9.33333
56.92,14.6667
56.94,10
56.96,13.3333
56.98,11.3333
57,10
57.02,16.6667
57.04,10.6667
57.06,8
57.08,11.3333
57.1,10
57.12,11.3333
57.14,9.33333
57.16,4.66667
57.18,8.66667
57.2,12
57.22,7.33333
57.24,8
57.26,6.66667
57.28,2.66667
57.3,7.33333
57.32,4.66667
57.34,2
57.36,6
57.38,8.66667
57.4,7.33333
57.42,8
57.44,7.33333
57.46,3.33333
57.48,9.33333
57.5,8
57.52,7.33333
57.54,8
57.56,9.33333
57.58,8.66667
57.6,4.66667
57.62,7.33333
57.64,8.66667
57.66,12
57.68,6
57.7,9.33333
57.72,13.3333
57.74,18.6667
57.76,18.6667
57.78,18.6667
57.8,19.3333
57.82,22.6667
57.84,22
57.86,19.3333
57.88,22
57.9,14
57.92,13.3333
57.94,17.3333
57.96,15.3333
57.98,16.6667
58,22
58.02,24
58.04,25.3333
58.06,20
58.08,26.6667
58.1,22
58.12,18
58.14,38
58.16,31.3333
58.18,46
58.2,49.3333
58.22,86.6667
58.24,98.6667
58.26,144
58.28,202
58.3,222.667
58.32,248.667
58.34,274.667
58.36,300.667
58.38,276.667
58.4,247.333
58.42,191.333
58.44,174
58.46,189.333
58.48,150.667
58.5,167.333
58.52,166
58.54,151.333
58.56,112
58.58,80
58.6,74
58.62,52
58.64,49.3333
58.66,42
58.68,27.3333
58.7,28
58.72,22.6667
58.74,18.6667
58.76,20.6667
58.78,16
58.8,18
58.82,15.3333
58.84,15.3333
58.86,12.6667
58.88,14
58.9,12.6667
58.92,7.33333
58.94,8.66667
58.96,10.6667
58.98,8
59,7.33333
59.02,4.66667
59.04,6.66667
59.06,9.33333
59.08,10.6667
59.1,8
59.12,6
59.14,10.6667
59.16,8
59.18,12.6667
59.2,8.66667
59.22,7.33333
59.24,9.33333
59.26,8
59.28,8
59.3,10
59.32,12
59.34,10
59.36,7.33333
59.38,13.3333
59.4,9.33333
59.42,12.6667
59.44,11.3333
59.46,12.6667
59.48,15.3333
59.5,16
59.52,16
59.54,12
59.56,15.3333
59.58,18
59.6,23.3333
59.62,20
59.64,25.3333
59.66,17.3333
59.68,20
59.7,16.6667
59.72,21.3333
59.74,14
59.76,14
59.78,11.3333
59.8,13.3333
59.82,9.33333
59.84,11.3333
59.86,10
59.88,7.33333
59.9,9.33333
59.92,7.33333
59.94,10.6667
59.96,10.6667
59.98,8
60,8

