2theta,Intensity
41.54,12.5
41.56,25
41.58,21.6667
41.6,29.1667
41.62,24.1667
41.64,32.5
41.66,36.6667
41.68,26.6667
41.7,21.6667
41.72,25
41.74,24.1667
41.76,15
41.78,12.5
41.8,10.8333
41.82,7.5
41.84,10
41.86,10
41.88,6.66667
41.9,4.16667
41.92,3.33333
41.94,5.83333
41.96,4.16667
41.98,5.83333
42,3.33333
42.02,3.33333
42.04,6.66667
42.06,5
42.08,4.16667
42.1,6.66667
42.12,6.66667
42.14,5.83333
42.16,5.83333
42.18,8.33333
42.2,5.83333
42.22,5.83333
42.24,5.83333
42.26,7.5
42.28,3.33333
42.3,2.5
42.32,1.66667
42.34,7.5
42.36,5.83333
42.38,3.33333
42.4,6.66667
42.42,2.5
42.44,3.33333
42.46,3.33333
42.48,1.66667
42.5,3.33333
42.52,5.83333
42.54,5.83333
42.56,7.5
42.58,3.33333
42.6,7.5
42.62,9.16667
42.64,5.83333
42.66,6.66667
42.68,6.66667
42.7,5.83333
42.72,10
42.74,8.33333
42.76,3.33333
42.78,5.83333
42.8,9.16667
42.82,5.83333
42.84,5
42.86,5.83333
42.88,4.16667
42.9,7.5
42.92,5.83333
42.94,6.66667
42.96,3.33333
42.98,5.83333
43,5
43.02,2.5
43.04,2.5
43.06,3.33333
43.08,3.33333
43.1,7.5
43.12,10
43.14,6.66667
43.16,4.16667
43.18,5
43.2,5.83333
43.22,2.5
43.24,1.66667
43.26,3.33333
43.28,5.83333
43.3,7.5
43.32,6.66667
43.34,2.5
43.36,5
43.38,8.33333
43.4,5.83333
43.42,2.5
43.44,2.5
43.46,2.5
43.48,1.66667
43.5,4.16667
43.52,3.33333
43.54,5
43.56,9.16667
43.58,7.5
43.6,5.83333
43.62,8.33333
43.64,10
43.66,10.8333
43.68,9.16667
43.7,12.5
43.72,15.8333
