2theta,Intensity
43.9,38.3333
43.92,39.1667
43.94,45.8333
43.96,70
43.98,84.1667
44,112.5
44.02,138.333
44.04,164.167
44.06,165.833
44.08,175.833
44.1,191.667
44.12,166.667
44.14,149.167
44.16,131.667
44.18,117.5
44.2,105.833
44.22,95
44.24,70.8333
44.26,45
44.28,30
44.3,21.6667
44.32,20.8333
44.34,21.6667
44.36,17.5
44.38,13.3333
44.4,16.6667
44.42,12.5
44.44,9.16667
44.46,7.5
44.48,10
44.5,10.8333
44.52,8.33333
44.54,7.5
44.56,8.33333
44.58,8.33333
44.6,6.66667
44.62,5.83333
44.64,7.5
44.66,5.83333
44.68,5.83333
44.7,8.33333
44.72,7.5
44.74,8.33333
44.76,8.33333
44.78,10.8333
44.8,8.33333
44.82,4.16667
44.84,5
44.86,5
44.88,7.5
44.9,7.5
44.92,5.83333
44.94,4.16667
44.96,5
44.98,5.83333
45,8.33333
45.02,12.5
45.04,16.6667
45.06,17.5
45.08,18.3333
45.1,21.6667
45.12,19.1667
45.14,22.5
45.16,22.5
45.18,25.8333
45.2,25
45.22,16.6667
45.24,18.3333
45.26,24.1667
45.28,23.3333
45.3,17.5
45.32,15.8333
45.34,12.5
45.36,14.1667
45.38,15.8333
45.4,11.6667
45.42,12.5
45.44,10.8333
45.46,10
45.48,9.16667
45.5,7.5
45.52,13.3333
45.54,15
45.56,10.8333
45.58,11.6667
45.6,13.3333
45.62,13.3333
45.64,15.8333
45.66,15
45.68,15.8333
45.7,18.3333
45.72,15
45.74,15
45.76,17.5
45.78,15
45.8,12.5
45.82,12.5
45.84,13.3333
45.86,12.5
45.88,10
45.9,10.8333
45.92,14.1667
45.94,10.8333
45.96,7.5
45.98,9.16667
46,7.5
46.02,5.83333
46.04,7.5
46.06,4.16667
46.08,5
46.1,5
46.12,8.33333
46.14,8.33333
46.16,5
46.18,4.16667
46.2,4.16667
46.22,5
46.24,5.83333
46.26,7.5
46.28,5.83333
46.3,5
46.32,5
46.34,5.83333
46.36,5.83333
46.38,6.66667
46.4,6.66667
46.42,8.33333
46.44,8.33333
46.46,5.83333
46.48,10
46.5,15
46.52,11.6667
46.54,16.6667
46.56,17.5
46.58,23.3333
46.6,28.3333
46.62,30
46.64,30
46.66,34.1667
46.68,31.6667
46.7,24.1667
46.72,25
46.74,21.6667
46.76,19.1667
46.78,17.5
46.8,17.5
46.82,14.1667
46.84,14.1667
46.86,10
46.88,6.66667
46.9,5.83333
46.92,6.66667
46.94,10
46.96,10
46.98,6.66667
47,5.83333
47.02,7.5
47.04,7.5
47.06,10
47.08,9.16667
47.1,7.5
47.12,9.16667
47.14,7.5
47.16,9.16667
47.18,5.83333
47.2,10
47.22,9.16667
47.24,5
47.26,8.33333
47.28,5
47.3,5.83333
47.32,6.66667
47.34,10
47.36,12.5
47.38,10
47.4,9.16667
47.42,12.5
47.44,11.6667
47.46,15.8333
47.48,17.5
47.5,14.1667
47.52,8.33333
47.54,10
47.56,8.33333
47.58,7.5
47.6,11.6667
47.62,6.66667
47.64,6.66667
47.66,9.16667
47.68,5
47.7,10
47.72,5.83333
47.74,6.66667
47.76,4.16667
47.78,3.33333
47.8,4.16667
47.82,4.16667
47.84,10.8333
47.86,5
47.88,7.5
47.9,5.83333
47.92,5
47.94,5
47.96,6.66667
47.98,3.33333
48,6.66667
48.02,3.33333
48.04,5
48.06,2.5
48.08,1.66667
48.1,5.83333
48.12,9.16667
48.14,5.83333
48.16,3.33333
48.18,3.33333
48.2,6.66667
48.22,4.16667
48.24,6.66667
48.26,6.66667
48.28,8.33333
48.3,5
48.32,5
48.34,9.16667
48.36,10
48.38,10.8333
48.4,5
48.42,8.33333
48.44,9.16667
48.46,8.33333
48.48,9.16667
48.5,14.1667
48.52,12.5
48.54,10
48.56,15.8333
48.58,15.8333
48.6,23.3333
48.62,29.1667
48.64,28.3333
48.66,22.5
48.68,25
48.7,18.3333
48.72,25.8333
48.74,18.3333
48.76,13.3333
48.78,15.8333
48.8,10
48.82,15.8333
48.84,13.3333
48.86,10
48.88,13.3333
48.9,7.5
48.92,10.8333
48.94,3.33333
48.96,6.66667
48.98,5.83333
49,11.6667
49.02,11.6667
49.04,9.16667
49.06,8.33333
49.08,17.5
49.1,17.5
49.12,13.3333
49.14,14.1667
49.16,25.8333
49.18,35
49.2,41.6667
49.22,45
49.24,54.1667
49.26,55
49.28,43.3333
49.3,43.3333
49.32,52.5
49.34,63.3333
49.36,75.8333
49.38,82.5
49.4,91.6667
49.42,108.333
49.44,120
49.46,124.167
49.48,130.833
49.5,89.1667
49.52,100
49.54,101.667
49.56,80
49.58,80
49.6,57.5
49.62,60.8333
49.64,43.3333
49.66,35.8333
49.68,38.3333
49.7,18.3333
49.72,15
49.74,11.6667
49.76,16.6667
49.78,13.3333
49.8,9.16667
49.82,10.8333
49.84,10.8333
49.86,12.5
49.88,9.16667
49.9,12.5
49.92,8.33333
49.94,10
49.96,15.8333
49.98,10
50,9.16667
50.02,10.8333
50.04,16.6667
50.06,15
50.08,14.1667
50.1,16.6667
50.12,18.3333
50.14,11.6667
50.16,10
50.18,17.5
50.2,16.6667
50.22,13.3333
50.24,22.5
50.26,25
50.28,30
50.3,29.1667
50.32,32.5
50.34,27.5
50.36,20.8333
50.38,25
50.4,17.5
50.42,26.6667
50.44,33.3333
50.46,29.1667
50.48,20.8333
50.5,14.1667
50.52,24.1667
50.54,23.3333
50.56,25
50.58,27.5
50.6,33.3333
50.62,50.8333
50.64,71.6667
50.66,82.5
50.68,100.833
50.7,123.333
50.72,120
50.74,121.667
50.76,115.833
50.78,102.5
50.8,95
50.82,94.1667
50.84,85
50.86,82.5
50.88,72.5
50.9,65
50.92,54.1667
50.94,50
50.96,41.6667
50.98,33.3333
51,37.5
51.02,32.5
51.04,29.1667
51.06,28.3333
51.08,18.3333
51.1,21.6667
51.12,20
51.14,23.3333
51.16,16.6667
51.18,10.8333
51.2,15.8333
51.22,13.3333
51.24,13.3333
51.26,12.5
51.28,9.16667
51.3,9.16667
51.32,8.33333
51.34,8.33333
51.36,8.33333
51.38,7.5
51.4,6.66667
51.42,8.33333
51.44,7.5
51.46,5.83333
51.48,5.83333
51.5,7.5
51.52,5.83333
51.54,6.66667
51.56,6.66667
51.58,5
51.6,8.33333
51.62,10.8333
51.64,8.33333
51.66,6.66667
51.68,5.83333
51.7,5.83333
51.72,7.5
51.74,6.66667
51.76,6.66667
51.78,5
51.8,7.5
51.82,8.33333
51.84,7.5
51.86,5.83333
51.88,4.16667
51.9,3.33333
51.92,5
51.94,5
51.96,5
51.98,6.66667
52,10.8333
52.02,9.16667
52.04,8.33333
52.06,9.16667
52.08,7.5
52.1,6.66667
52.12,9.16667
52.14,12.5
52.16,15.8333
52.18,19.1667
52.2,18.3333
52.22,20
52.24,20.8333
52.26,25.8333
52.28,25.8333
52.3,20.8333
52.32,17.5
52.34,17.5
52.36,18.3333
52.38,18.3333
52.4,15.8333
52.42,15
52.44,12.5
52.46,8.33333
52.48,5.83333
52.5,7.5
52.52,8.33333
52.54,5.83333
52.56,6.66667
52.58,5.83333
52.6,5.83333
52.62,5
52.64,4.16667
52.66,5.83333
52.68,5
52.7,2.5
52.72,2.5
52.74,4.16667
52.76,5
52.78,6.66667
52.8,7.5
52.82,6.66667
52.84,7.5
52.86,7.5
52.88,5.83333
52.9,5.83333
52.92,6.66667
52.94,6.66667
52.96,9.16667
52.98,8.33333
53,7.5
53.02,5.83333
53.04,6.66667
53.06,9.16667
53.08,9.16667
53.1,9.16667
53.12,12.5
53.14,12.5
53.16,15
53.18,15.8333
53.2,15.8333
53.22,20.8333
53.24,21.6667
53.26,20
53.28,25.8333
53.3,32.5
53.32,24.1667
53.34,21.6667
53.36,20
53.38,21.6667
53.4,25.8333
53.42,25.8333
53.44,26.6667
53.46,30
53.48,22.5
53.5,18.3333
53.52,20.8333
53.54,17.5
53.56,20.8333
53.58,21.6667
53.6,22.5
53.62,27.5
53.64,30.8333
53.66,35
53.68,38.3333
53.7,33.3333
53.72,34.1667
53.74,41.6667
53.76,42.5
53.78,53.3333
53.8,69.1667
53.82,93.3333
53.84,127.5
53.86,160
53.88,169.167
53.9,200
53.92,201.667
53.94,183.333
53.96,166.667
53.98,151.667
54,132.5
54.02,131.667
54.04,131.667
54.06,131.667
54.08,135
54.1,115
54.12,98.3333
54.14,87.5
54.16,66.6667
54.18,50
54.2,49.1667
54.22,41.6667
54.24,36.6667
54.26,30.8333
54.28,35
54.3,30.8333
54.32,33.3333
54.34,24.1667
54.36,21.6667
54.38,14.1667
54.4,14.1667
54.42,11.6667
54.44,10
54.46,11.6667
54.48,9.16667
54.5,11.6667
54.52,15.8333
54.54,15.8333
54.56,10.8333
54.58,10.8333
54.6,10.8333
54.62,11.6667
54.64,10.8333
54.66,8.33333
54.68,11.6667
54.7,13.3333
54.72,12.5
54.74,10.8333
54.76,20
54.78,21.6667
54.8,20
54.82,25
54.84,26.6667
54.86,23.3333
54.88,22.5
54.9,19.1667
54.92,15
54.94,20
54.96,15
54.98,25
55,18.3333
55.02,19.1667
55.04,19.1667
55.06,11.6667
55.08,13.3333
55.1,15.8333
55.12,13.3333
55.14,10
55.16,11.6667
55.18,12.5
55.2,10
55.22,6.66667
55.24,8.33333
55.26,13.3333
55.28,13.3333
55.3,9.16667
55.32,17.5
55.34,14.1667
55.36,14.1667
55.38,13.3333
55.4,18.3333
55.42,12.5
55.44,14.1667
55.46,12.5
55.48,20
55.5,20.8333
55.52,29.1667
55.54,28.3333
55.56,31.6667
55.58,39.1667
55.6,54.1667
55.62,73.3333
55.64,94.1667
55.66,110.833
55.68,125.833
55.7,119.167
55.72,118.333
55.74,120
55.76,109.167
55.78,90
55.8,76.6667
55.82,92.5
55.84,100
55.86,90.8333
55.88,71.6667
55.9,69.1667
55.92,48.3333
55.94,36.6667
55.96,38.3333
55.98,36.6667
56,30
56.02,30.8333
56.04,20.8333
56.06,18.3333
56.08,19.1667
56.1,13.3333
56.12,13.3333
56.14,11.6667
56.16,5.83333
56.18,8.33333
56.2,8.33333
56.22,7.5
56.24,10.8333
56.26,12.5
56.28,11.6667
56.3,8.33333
56.32,14.1667
56.34,8.33333
56.36,11.6667
56.38,8.33333
56.4,10.8333
56.42,9.16667
56.44,9.16667
56.46,11.6667
56.48,12.5
56.5,9.16667
56.52,16.6667
56.54,7.5
56.56,10.8333
56.58,10.8333
56.6,14.1667
56.62,24.1667
56.64,24.1667
56.66,31.6667
56.68,24.1667
56.7,31.6667
56.72,33.3333
56.74,21.6667
56.76,26.6667
56.78,22.5
56.8,18.3333
56.82,18.3333
56.84,12.5
56.86,21.6667
56.88,15
56.9,14.1667
56.92,12.5
56.94,11.6667
56.96,11.6667
56.98,11.6667
57,16.6667
57.02,9.16667
57.04,10.8333
57.06,12.5
57.08,13.3333
57.1,11.6667
57.12,15.8333
57.14,15.8333
57.16,10.8333
57.18,10
57.2,16.6667
57.22,11.6667
57.24,8.33333
57.26,9.16667
57.28,11.6667
57.3,10.8333
57.32,10
57.34,8.33333
57.36,6.66667
57.38,7.5
57.4,12.5
57.42,10.8333
57.44,5.83333
57.46,7.5
57.48,4.16667
57.5,9.16667
57.52,10.8333
57.54,8.33333
57.56,8.33333
57.58,5.83333
57.6,7.5
57.62,6.66667
57.64,8.33333
57.66,9.16667
57.68,10
57.7,10
57.72,5
57.74,8.33333
57.76,6.66667
57.78,8.33333
57.8,17.5
57.82,12.5
57.84,21.6667
57.86,27.5
57.88,20.8333
57.9,21.6667
57.92,16.6667
57.94,30.8333
57.96,24.1667
57.98,18.3333
58,23.3333
58.02,7.5
58.04,27.5
58.06,19.1667
58.08,24.1667
58.1,20
58.12,30.8333
58.14,18.3333
58.16,25.8333
58.18,23.3333
58.2,20
58.22,40
58.24,37.5
58.26,50.8333
58.28,51.6667
58.3,56.6667
58.32,72.5
58.34,88.3333
58.36,137.5
58.38,204.167
58.4,254.167
58.42,294.167
58.44,300.833
58.46,287.5
58.48,301.667
58.5,230
58.52,211.667
58.54,181.667
58.56,175.833
58.58,185.833
58.6,192.5
58.62,172.5
58.64,160.833
58.66,128.333
58.68,100.833
58.7,66.6667
58.72,54.1667
58.74,40.8333
58.76,40.8333
58.78,37.5
58.8,25
58.82,23.3333
58.84,20
58.86,30.8333
58.88,21.6667
58.9,25
58.92,15
58.94,15.8333
58.96,19.1667
58.98,14.1667
59,13.3333
59.02,11.6667
59.04,9.16667
59.06,17.5
59.08,15.8333
59.1,9.16667
59.12,9.16667
59.14,3.33333
59.16,7.5
59.18,15.8333
59.2,10
59.22,15
59.24,11.6667
59.26,7.5
59.28,10
59.3,9.16667
59.32,11.6667
59.34,10
59.36,14.1667
59.38,13.3333
59.4,9.16667
59.42,15.8333
59.44,7.5
59.46,9.16667
59.48,10
59.5,10
59.52,18.3333
59.54,10.8333
59.56,15.8333
59.58,18.3333
59.6,13.3333
59.62,14.1667
59.64,16.6667
59.66,15.8333
59.68,16.6667
59.7,20
59.72,19.1667
59.74,24.1667
59.76,19.1667
59.78,13.3333
59.8,13.3333
59.82,14.1667
59.84,14.1667
59.86,12.5
59.88,15.8333
59.9,10
59.92,8.33333
59.94,8.33333
59.96,15
59.98,13.3333
60,13.3333

