formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Sr5As5HO18,mp-709350,3.5738,0.80574146,0.0,"{38: 5, 33: 5, 1: 1, 8: 18}","[1, 8, 33, 38]",11818335385,Sr5As5H1O18
SrAlHOF4,mp-1208739,0.0,-0.82142465,0.6767318769791704,"{38: 1, 13: 1, 1: 1, 8: 1, 9: 4}","[1, 8, 9, 13, 38]",118194131381,Sr1Al1H1O1F4
SrCrHO2,mp-1218324,0.5556000000000001,3.04671421,0.0,"{38: 1, 24: 1, 1: 1, 8: 2}","[1, 8, 24, 38]",1182241381,Sr1Cr1H1O2
RbSrSiHO4,mp-995216,4.0584,0.96009017,0.01831621795138627,"{37: 1, 38: 1, 14: 1, 1: 1, 8: 4}","[1, 8, 14, 37, 38]",1184141371381,Rb1Sr1Si1H1O4
CsSrSiHO4,mp-1259697,3.9486,0.89128405,0.03250459822916696,"{55: 1, 38: 1, 14: 1, 1: 1, 8: 4}","[1, 8, 14, 38, 55]",1184141381551,Cs1Sr1Si1H1O4
SrPHO4,mp-735022,5.2019,1.08241141,0.0006354130357300036,"{38: 1, 15: 1, 1: 1, 8: 4}","[1, 8, 15, 38]",1184151381,Sr1P1H1O4
SrVCuHO5,mp-1195252,0.5335000000000001,2.48773162,0.009078631111231417,"{38: 1, 23: 1, 29: 1, 1: 1, 8: 5}","[1, 8, 23, 29, 38]",1185231291381,Sr1V1Cu1H1O5
SrCoAsHO5,mp-1194871,1.9987000000000004,2.10598859,0.0,"{38: 1, 27: 1, 33: 1, 1: 1, 8: 5}","[1, 8, 27, 33, 38]",1185271331381,Sr1Co1As1H1O5
SrZnAsHO5,mp-1195266,2.6572000000000005,1.27468875,0.0,"{38: 1, 30: 1, 33: 1, 1: 1, 8: 5}","[1, 8, 30, 33, 38]",1185301331381,Sr1Zn1As1H1O5
SrH(IO3)2,mp-1208664,3.1479,4.57667751,0.3705764171458341,"{38: 1, 1: 1, 53: 2, 8: 6}","[1, 8, 38, 53]",1186381532,Sr1H1I2O6
Sr3TaHO6,mp-1103663,3.5420999999999996,0.98183765,0.058113772272726294,"{38: 3, 73: 1, 1: 1, 8: 6}","[1, 8, 38, 73]",1186383731,Sr3Ta1H1O6
Sr(H9O5)2,mp-24312,4.9945,-1.73115421,0.002432895862066964,"{38: 1, 1: 18, 8: 10}","[1, 8, 38]",118810381,Sr1H18O10
NaSrPH18SO12,mp-1201060,4.0609,-0.57314689,0.018524370581835647,"{11: 1, 38: 1, 15: 1, 1: 18, 16: 1, 8: 12}","[1, 8, 11, 15, 16, 38]",118812111151161381,Na1Sr1P1H18S1O12
Sr2SnH18(SeO3)4,mp-1198097,0.8187999999999998,1.50138372,0.0,"{38: 2, 50: 1, 1: 18, 34: 4, 8: 12}","[1, 8, 34, 38, 50]",118812344382501,Sr2Sn1H18Se4O12
SrH18Cl2O17,mp-1202849,5.1602,-1.58548762,0.011077471743421441,"{38: 1, 1: 18, 17: 2, 8: 17}","[1, 8, 17, 38]",118817172381,Sr1H18Cl2O17
Sr2V3HO9,mp-1192478,1.9588999999999999,1.84930488,0.0,"{38: 2, 23: 3, 1: 1, 8: 9}","[1, 8, 23, 38]",1189233382,Sr2V3H1O9
SrMgSi,mp-15642,0.03299999999999992,3.96555844,0.0,"{38: 1, 12: 1, 14: 1}","[12, 14, 38]",121141381,Sr1Mg1Si1
SrMgSi2,mp-29002,0.0,5.07039545,0.0,"{38: 1, 12: 1, 14: 2}","[12, 14, 38]",121142381,Sr1Mg1Si2
Sr2Mg(TiS3)2,mp-2222905,0.0,5.03353556,0.13487161318181595,"{38: 2, 12: 1, 22: 2, 16: 6}","[12, 16, 22, 38]",121166222382,Sr2Mg1Ti2S6
SrMgGe,mp-15643,0.026900000000000368,3.22584409,0.0,"{38: 1, 12: 1, 32: 1}","[12, 32, 38]",121321381,Sr1Mg1Ge1
Sr(AlH)2,mp-644229,0.0,4.30432178,0.03168826485714593,"{38: 1, 13: 2, 1: 2}","[1, 13, 38]",12132381,Sr1Al2H2
SrMg,mp-2564,0.0,2.07068536,0.016734022499999668,"{38: 1, 12: 1}","[12, 38]",121381,Sr1Mg1
SrMgCd2,mp-1095766,0.2513000000000001,-2.11275627,1.2545862850000011,"{38: 1, 12: 1, 48: 2}","[12, 38, 48]",121381482,Sr1Mg1Cd2
SrMgIn3,mp-571443,0.0,5.39220055,0.0,"{38: 1, 12: 1, 49: 3}","[12, 38, 49]",121381493,Sr1Mg1In3
SrMgSn,mp-30780,0.0,4.38282263,0.0,"{38: 1, 12: 1, 50: 1}","[12, 38, 50]",121381501,Sr1Mg1Sn1
SrMgPt,mp-1103033,0.0,3.84395306,0.0,"{38: 1, 12: 1, 78: 1}","[12, 38, 78]",121381781,Sr1Mg1Pt1
SrMgHg2,mp-1187185,0.0,3.02153745,0.005129312249998685,"{38: 1, 12: 1, 80: 2}","[12, 38, 80]",121381802,Sr1Mg1Hg2
SrMgTl2,mp-867172,0.0,4.85849165,0.0,"{38: 1, 12: 1, 81: 2}","[12, 38, 81]",121381812,Sr1Mg1Tl2
SrMgPb,mp-1103314,0.0,4.29436533,0.0,"{38: 1, 12: 1, 82: 1}","[12, 38, 82]",121381821,Sr1Mg1Pb1
SrMgPb2,mp-1093825,0.4216000000000002,-2.66333998,1.5018872537499985,"{38: 1, 12: 1, 82: 2}","[12, 38, 82]",121381822,Sr1Mg1Pb2
Sr2Mg,mp-1187100,0.0,1.8734629,0.015657395000000518,"{38: 2, 12: 1}","[12, 38]",121382,Sr2Mg1
Sr2MgCd,mp-1093736,0.3408000000000002,-2.03675678,1.355015403125,"{38: 2, 12: 1, 48: 1}","[12, 38, 48]",121382481,Sr2Mg1Cd1
Sr2MgIn,mp-1187121,0.0,3.03584265,6.554831801386385e-05,"{38: 2, 12: 1, 49: 1}","[12, 38, 49]",121382491,Sr2Mg1In1
Sr2MgHg,mp-1095841,0.45599999999999996,-2.00052312,1.334952578749999,"{38: 2, 12: 1, 80: 1}","[12, 38, 80]",121382801,Sr2Mg1Hg1
Sr2MgTl,mp-1187092,0.0,3.08710187,0.0,"{38: 2, 12: 1, 81: 1}","[12, 38, 81]",121382811,Sr2Mg1Tl1
Sr2MgPb,mp-1095810,0.011600000000000055,-1.9346564,1.626748306250001,"{38: 2, 12: 1, 82: 1}","[12, 38, 82]",121382821,Sr2Mg1Pb1
Sr3Mg,mp-1094297,0.0,1.76573398,0.06713983874999974,"{38: 3, 12: 1}","[12, 38]",121383,Sr3Mg1
Sr5Mg,mp-1094372,0.0,1.5400005,0.05603348083333315,"{38: 5, 12: 1}","[12, 38]",121385,Sr5Mg1
SrMg14Al,mp-1028257,0.0,3.34796358,0.09093201499999992,"{38: 1, 12: 14, 13: 1}","[12, 13, 38]",1214131381,Sr1Mg14Al1
SrMg14Si,mp-1026717,0.0,3.45882422,0.12855994390625036,"{38: 1, 12: 14, 14: 1}","[12, 14, 38]",1214141381,Sr1Mg14Si1
KSrMg14,mp-1026844,0.0,2.64243692,0.1541445551718752,"{19: 1, 38: 1, 12: 14}","[12, 19, 38]",1214191381,K1Sr1Mg14
SrCaMg14,mp-1028189,0.0,2.92446409,0.09151506906249995,"{38: 1, 20: 1, 12: 14}","[12, 20, 38]",1214201381,Sr1Ca1Mg14
SrMg14Ti,mp-1026443,0.0,3.20354746,0.1408275354166666,"{38: 1, 12: 14, 22: 1}","[12, 22, 38]",1214221381,Sr1Mg14Ti1
SrMg14V,mp-1028309,0.0,3.17208572,0.16944686812499987,"{38: 1, 12: 14, 23: 1}","[12, 23, 38]",1214231381,Sr1Mg14V1
SrMg14Cr,mp-1026596,0.0,3.18769852,0.15946731312499995,"{38: 1, 12: 14, 24: 1}","[12, 24, 38]",1214241381,Sr1Mg14Cr1
SrMg14Mn,mp-1028062,0.0,3.11706264,0.1392857938793104,"{38: 1, 12: 14, 25: 1}","[12, 25, 38]",1214251381,Sr1Mg14Mn1
SrMg14Fe,mp-1099092,0.0,3.24104406,0.16761169312500002,"{38: 1, 12: 14, 26: 1}","[12, 26, 38]",1214261381,Sr1Mg14Fe1
SrMg14Co,mp-1028418,0.0,3.09290054,0.14730058218749997,"{38: 1, 12: 14, 27: 1}","[12, 27, 38]",1214271381,Sr1Mg14Co1
SrMg14Ni,mp-1028382,0.0,3.00499841,0.12555005395833363,"{38: 1, 12: 14, 28: 1}","[12, 28, 38]",1214281381,Sr1Mg14Ni1
SrMg14Cu,mp-1026891,0.0,3.22009318,0.10941488265624999,"{38: 1, 12: 14, 29: 1}","[12, 29, 38]",1214291381,Sr1Mg14Cu1
SrMg14Zn,mp-1028004,0.0,3.05983552,0.08657190546875015,"{38: 1, 12: 14, 30: 1}","[12, 30, 38]",1214301381,Sr1Mg14Zn1
SrMg14Ga,mp-1026623,0.0,3.19122753,0.08710979531250018,"{38: 1, 12: 14, 31: 1}","[12, 31, 38]",1214311381,Sr1Mg14Ga1
RbSrMg14,mp-1026650,0.0,2.58151912,0.18452126328125007,"{37: 1, 38: 1, 12: 14}","[12, 37, 38]",1214371381,Rb1Sr1Mg14
SrYMg14,mp-1028049,0.0,3.05345325,0.08797006906249982,"{38: 1, 39: 1, 12: 14}","[12, 38, 39]",1214381391,Sr1Y1Mg14
